"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"CHM00054511","BEIJING, CH","1988-01-22","0.00","23","38","18"
"CHM00054511","BEIJING, CH","1988-01-23","0.00","14","20","8"
"CHM00054511","BEIJING, CH","1988-01-24","0.00","20","27","13"
"CHM00054511","BEIJING, CH","1988-01-25","0.00","24","36","15"
"CHM00054511","BEIJING, CH","1988-01-26","0.00","26","35","15"
"CHM00054511","BEIJING, CH","1988-01-27","0.00","31","42","20"
"CHM00054511","BEIJING, CH","1988-01-28","0.00","29","36","21"
"CHM00054511","BEIJING, CH","1988-01-29","0.00","27","36","16"
"CHM00054511","BEIJING, CH","1988-01-30","0.00","28","34","21"
"CHM00054511","BEIJING, CH","1988-01-31","0.00","25","38","15"
"CHM00054511","BEIJING, CH","1988-02-01","0.00","27","40","15"
"CHM00054511","BEIJING, CH","1988-02-02","0.00","22","31","14"
"CHM00054511","BEIJING, CH","1988-02-03","0.00","19","28","10"
"CHM00054511","BEIJING, CH","1988-02-04","0.00","29","37","21"
"CHM00054511","BEIJING, CH","1988-02-05","0.00","27","35","22"
"CHM00054511","BEIJING, CH","1988-02-06","0.00","24","35","15"
"CHM00054511","BEIJING, CH","1988-02-07","0.00","28","36","22"
"CHM00054511","BEIJING, CH","1988-02-08","0.00","30","42","19"
"CHM00054511","BEIJING, CH","1988-02-09","0.00","30","40","24"
"CHM00054511","BEIJING, CH","1988-02-10","0.00","29","40","18"
"CHM00054511","BEIJING, CH","1988-02-11","0.00","35","44","25"
"CHM00054511","BEIJING, CH","1988-02-12","0.00","35","49","25"
"CHM00054511","BEIJING, CH","1988-02-13","0.00","29","38","24"
"CHM00054511","BEIJING, CH","1988-02-14","0.00","24","32","18"
"CHM00054511","BEIJING, CH","1988-02-15","0.00","25","32","18"
"CHM00054511","BEIJING, CH","1988-02-16","0.00","23","31","13"
"CHM00054511","BEIJING, CH","1988-02-17","0.00","29","36","21"
"CHM00054511","BEIJING, CH","1988-02-18","0.00","31","44","20"
"CHM00054511","BEIJING, CH","1988-02-19","0.00","32","48","17"
"CHM00054511","BEIJING, CH","1988-02-20","0.00","32","43","23"
"CHM00054511","BEIJING, CH","1988-02-21","0.00","31","40","25"
"CHM00054511","BEIJING, CH","1988-02-22","0.00","36","45","28"
"CHM00054511","BEIJING, CH","1988-02-23","0.00","33","41","26"
"CHM00054511","BEIJING, CH","1988-02-24","0.00","33","43","24"
"CHM00054511","BEIJING, CH","1988-02-25","0.00","33","41","27"
"CHM00054511","BEIJING, CH","1988-02-26","0.00","38","45","31"
"CHM00054511","BEIJING, CH","1988-02-27","0.00","34","40","29"
"CHM00054511","BEIJING, CH","1988-02-28","0.05","27","34","25"
"CHM00054511","BEIJING, CH","1988-02-29","0.00","31","40","24"
"CHM00054511","BEIJING, CH","1988-03-01","0.00","30","35","26"
"CHM00054511","BEIJING, CH","1988-03-02","0.00","27","35","20"
"CHM00054511","BEIJING, CH","1988-03-03","0.00","29","38","20"
"CHM00054511","BEIJING, CH","1988-03-04","0.00","33","41","26"
"CHM00054511","BEIJING, CH","1988-03-05","0.00","32","38","26"
"CHM00054511","BEIJING, CH","1988-03-06","0.00","24","31","18"
"CHM00054511","BEIJING, CH","1988-03-07","0.00","34","45","24"
"CHM00054511","BEIJING, CH","1988-03-08","0.00","38","51","25"
"CHM00054511","BEIJING, CH","1988-03-09","0.00","51","63","39"
"CHM00054511","BEIJING, CH","1988-03-10","0.00","41","53","29"
"CHM00054511","BEIJING, CH","1988-03-11","0.00","51","65","39"
"CHM00054511","BEIJING, CH","1988-03-12","0.00","47","61","34"
"CHM00054511","BEIJING, CH","1988-03-13","0.00","54","65","40"
"CHM00054511","BEIJING, CH","1988-03-14","0.00","49","57","42"
"CHM00054511","BEIJING, CH","1988-03-15","0.00","37","46","29"
"CHM00054511","BEIJING, CH","1988-03-16","0.00","36","47","26"
"CHM00054511","BEIJING, CH","1988-03-17","0.00","39","51","31"
"CHM00054511","BEIJING, CH","1988-03-18","0.00","43","48","37"
"CHM00054511","BEIJING, CH","1988-03-19","0.00","39","47","29"
"CHM00054511","BEIJING, CH","1988-03-20","0.00","36","43","28"
"CHM00054511","BEIJING, CH","1988-03-21","0.08","35","38","33"
"CHM00054511","BEIJING, CH","1988-03-22","0.00","38","46","30"
"CHM00054511","BEIJING, CH","1988-03-23","0.00","38","49","28"
"CHM00054511","BEIJING, CH","1988-03-24","0.18","38","43","32"
"CHM00054511","BEIJING, CH","1988-03-25","0.00","40","52","28"
"CHM00054511","BEIJING, CH","1988-03-26","0.00","42","56","32"
"CHM00054511","BEIJING, CH","1988-03-27","0.00","47","58","38"
"CHM00054511","BEIJING, CH","1988-03-28","0.09","42","47","40"
"CHM00054511","BEIJING, CH","1988-03-29","0.00","44","51","36"
"CHM00054511","BEIJING, CH","1988-03-30","0.00","48","59","35"
"CHM00054511","BEIJING, CH","1988-03-31","0.00","53","63","43"
"CHM00054511","BEIJING, CH","1988-04-01","0.00","52","60","45"
"CHM00054511","BEIJING, CH","1988-04-02","0.00","51","68","40"
"CHM00054511","BEIJING, CH","1988-04-03","0.00","43","49","38"
"CHM00054511","BEIJING, CH","1988-04-04","0.02","45","57","32"
"CHM00054511","BEIJING, CH","1988-04-05","0.00","48","56","40"
"CHM00054511","BEIJING, CH","1988-04-06","0.00","47","56","39"
"CHM00054511","BEIJING, CH","1988-04-07","0.00","53","65","39"
"CHM00054511","BEIJING, CH","1988-04-08","0.00","56","69","38"
"CHM00054511","BEIJING, CH","1988-04-09","0.00","58","74","41"
"CHM00054511","BEIJING, CH","1988-04-10","0.00","59","66","51"
"CHM00054511","BEIJING, CH","1988-04-11","0.00","60","69","54"
"CHM00054511","BEIJING, CH","1988-04-12","0.00","63","76","50"
"CHM00054511","BEIJING, CH","1988-04-13","0.00","64","71","56"
"CHM00054511","BEIJING, CH","1988-04-14","0.00","65","78","47"
"CHM00054511","BEIJING, CH","1988-04-15","0.00","67","81","49"
"CHM00054511","BEIJING, CH","1988-04-16","0.00","67","81","53"
"CHM00054511","BEIJING, CH","1988-04-17","0.30","53","74","49"
"CHM00054511","BEIJING, CH","1988-04-18","0.00","54","64","45"
"CHM00054511","BEIJING, CH","1988-04-19","0.00","53","61","43"
"CHM00054511","BEIJING, CH","1988-04-20","0.00","56","62","52"
"CHM00054511","BEIJING, CH","1988-04-21","0.00","52","59","45"
"CHM00054511","BEIJING, CH","1988-04-22","0.00","56","63","45"
"CHM00054511","BEIJING, CH","1988-04-23","0.00","56","66","48"
"CHM00054511","BEIJING, CH","1988-04-24","0.00","62","78","45"
"CHM00054511","BEIJING, CH","1988-04-25","0.00","70","83","52"
"CHM00054511","BEIJING, CH","1988-04-26","0.00","72","85","57"
"CHM00054511","BEIJING, CH","1988-04-27","0.00","75","91","56"
"CHM00054511","BEIJING, CH","1988-04-28","0.00","73","83","62"
"CHM00054511","BEIJING, CH","1988-04-29","0.00","73","82","61"
"CHM00054511","BEIJING, CH","1988-04-30","0.00","64","76","56"
"CHM00054511","BEIJING, CH","1988-05-01","0.00","65","76","54"
"CHM00054511","BEIJING, CH","1988-05-02","0.00","58","69","54"
"CHM00054511","BEIJING, CH","1988-05-03","0.00","66","85","47"
"CHM00054511","BEIJING, CH","1988-05-04","0.00","68","76","57"
"CHM00054511","BEIJING, CH","1988-05-05","0.00","67","75","61"
"CHM00054511","BEIJING, CH","1988-05-06","0.00","61","66","56"
"CHM00054511","BEIJING, CH","1988-05-07","0.00","67","78","55"
"CHM00054511","BEIJING, CH","1988-05-08","0.00","63","71","52"
"CHM00054511","BEIJING, CH","1988-05-09","0.00","65","73","56"
"CHM00054511","BEIJING, CH","1988-05-10","0.00","70","83","56"
"CHM00054511","BEIJING, CH","1988-05-11","0.00","69","78","61"
"CHM00054511","BEIJING, CH","1988-05-12","0.00","71","80","55"
"CHM00054511","BEIJING, CH","1988-05-13","0.00","66","73","57"
"CHM00054511","BEIJING, CH","1988-05-14","0.03","69","81","55"
"CHM00054511","BEIJING, CH","1988-05-15","0.00","73","88","61"
"CHM00054511","BEIJING, CH","1988-05-16","0.00","79","86","71"
"CHM00054511","BEIJING, CH","1988-05-17","0.00","76","92","62"
"CHM00054511","BEIJING, CH","1988-05-18","0.00","76","87","70"
"CHM00054511","BEIJING, CH","1988-05-19","0.00","77","90","63"
"CHM00054511","BEIJING, CH","1988-05-20","0.25","66","83","57"
"CHM00054511","BEIJING, CH","1988-05-21","0.00","61","66","57"
"CHM00054511","BEIJING, CH","1988-05-22","0.00","64","77","51"
"CHM00054511","BEIJING, CH","1988-05-23","0.21","63","71","60"
"CHM00054511","BEIJING, CH","1988-05-24","0.00","70","81","57"
"CHM00054511","BEIJING, CH","1988-05-25","0.00","70","79","58"
"CHM00054511","BEIJING, CH","1988-05-26","0.03","68","80","58"
"CHM00054511","BEIJING, CH","1988-05-27","0.00","76","88","56"
"CHM00054511","BEIJING, CH","1988-05-28","0.00","78","91","60"
"CHM00054511","BEIJING, CH","1988-05-29","0.80","68","81","60"
"CHM00054511","BEIJING, CH","1988-05-30","0.14","64","69","59"
"CHM00054511","BEIJING, CH","1988-05-31","0.01","65","74","59"
"CHM00054511","BEIJING, CH","1988-06-01","0.00","69","82","61"
"CHM00054511","BEIJING, CH","1988-06-02","0.00","69","79","60"
"CHM00054511","BEIJING, CH","1988-06-03","0.00","74","85","62"
"CHM00054511","BEIJING, CH","1988-06-04","0.00","77","88","64"
"CHM00054511","BEIJING, CH","1988-06-05","0.05","72","82","69"
"CHM00054511","BEIJING, CH","1988-06-06","0.00","75","85","63"
"CHM00054511","BEIJING, CH","1988-06-07","0.50","69","80","64"
"CHM00054511","BEIJING, CH","1988-06-08","0.00","72","86","62"
"CHM00054511","BEIJING, CH","1988-06-09","0.00","80","89","71"
"CHM00054511","BEIJING, CH","1988-06-10","0.00","79","89","70"
"CHM00054511","BEIJING, CH","1988-06-11","0.00","82","95","68"
"CHM00054511","BEIJING, CH","1988-06-12","0.00","85","99","66"
"CHM00054511","BEIJING, CH","1988-06-13","0.00","85","99","72"
"CHM00054511","BEIJING, CH","1988-06-14","0.00","87","101","73"
"CHM00054511","BEIJING, CH","1988-06-15","0.22","78","89","68"
"CHM00054511","BEIJING, CH","1988-06-16","0.00","77","91","63"
"CHM00054511","BEIJING, CH","1988-06-17","0.00","80","92","63"
"CHM00054511","BEIJING, CH","1988-06-18","0.00","81","90","69"
"CHM00054511","BEIJING, CH","1988-06-19","0.17","71","79","65"
"CHM00054511","BEIJING, CH","1988-06-20","0.00","75","84","61"
"CHM00054511","BEIJING, CH","1988-06-21","0.00","75","82","67"
"CHM00054511","BEIJING, CH","1988-06-22","0.50","73","79","71"
"CHM00054511","BEIJING, CH","1988-06-23","0.95","72","78","67"
"CHM00054511","BEIJING, CH","1988-06-24","0.01","73","79","69"
"CHM00054511","BEIJING, CH","1988-06-25","0.00","79","87","72"
"CHM00054511","BEIJING, CH","1988-06-26","0.00","81","90","72"
"CHM00054511","BEIJING, CH","1988-06-27","0.00","78","85","73"
"CHM00054511","BEIJING, CH","1988-06-28","0.03","80","88","72"
"CHM00054511","BEIJING, CH","1988-06-29","0.00","80","88","73"
"CHM00054511","BEIJING, CH","1988-06-30","0.00","81","87","74"
"CHM00054511","BEIJING, CH","1988-07-01","0.59","74","84","67"
"CHM00054511","BEIJING, CH","1988-07-02","0.05","75","91","66"
"CHM00054511","BEIJING, CH","1988-07-03","0.00","80","90","67"
"CHM00054511","BEIJING, CH","1988-07-04","0.00","76","85","74"
"CHM00054511","BEIJING, CH","1988-07-05","0.46","70","75","65"
"CHM00054511","BEIJING, CH","1988-07-06","0.44","73","82","65"
"CHM00054511","BEIJING, CH","1988-07-07","1.65","72","78","69"
"CHM00054511","BEIJING, CH","1988-07-08","0.01","75","81","68"
"CHM00054511","BEIJING, CH","1988-07-09","0.00","80","89","66"
"CHM00054511","BEIJING, CH","1988-07-10","0.00","82","90","76"
"CHM00054511","BEIJING, CH","1988-07-11","0.00","82","90","72"
"CHM00054511","BEIJING, CH","1988-07-12","0.15","79","92","71"
"CHM00054511","BEIJING, CH","1988-07-13","0.71","80","92","70"
"CHM00054511","BEIJING, CH","1988-07-14","0.00","85","93","74"
"CHM00054511","BEIJING, CH","1988-07-15","0.17","78","88","74"
"CHM00054511","BEIJING, CH","1988-07-16","0.00","80","87","74"
"CHM00054511","BEIJING, CH","1988-07-17","0.00","80","86","76"
"CHM00054511","BEIJING, CH","1988-07-18","0.51","82","92","76"
"CHM00054511","BEIJING, CH","1988-07-19","0.00","84","91","78"
"CHM00054511","BEIJING, CH","1988-07-20","0.00","85","91","79"
"CHM00054511","BEIJING, CH","1988-07-21","4.32","79","87","71"
"CHM00054511","BEIJING, CH","1988-07-22","0.00","83","96","71"
"CHM00054511","BEIJING, CH","1988-07-23","0.77","79","88","71"
"CHM00054511","BEIJING, CH","1988-07-24","0.03","76","79","74"
"CHM00054511","BEIJING, CH","1988-07-25","0.26","76","85","70"
"CHM00054511","BEIJING, CH","1988-07-26","0.00","79","87","72"
"CHM00054511","BEIJING, CH","1988-07-27","0.00","80","87","74"
"CHM00054511","BEIJING, CH","1988-07-28","0.00","77","84","74"
"CHM00054511","BEIJING, CH","1988-07-29","0.08","76","83","72"
"CHM00054511","BEIJING, CH","1988-07-30","0.46","77","83","75"
"CHM00054511","BEIJING, CH","1988-07-31","0.29","79","85","74"
"CHM00054511","BEIJING, CH","1988-08-01","0.02","80","83","75"
"CHM00054511","BEIJING, CH","1988-08-02","3.06","78","81","73"
"CHM00054511","BEIJING, CH","1988-08-03","0.00","81","89","77"
"CHM00054511","BEIJING, CH","1988-08-04","0.63","78","88","76"
"CHM00054511","BEIJING, CH","1988-08-05","0.36","77","81","75"
"CHM00054511","BEIJING, CH","1988-08-06","0.62","75","79","74"
"CHM00054511","BEIJING, CH","1988-08-07","0.01","77","83","74"
"CHM00054511","BEIJING, CH","1988-08-08","0.04","77","81","75"
"CHM00054511","BEIJING, CH","1988-08-09","0.33","80","89","76"
"CHM00054511","BEIJING, CH","1988-08-10","0.13","83","89","78"
"CHM00054511","BEIJING, CH","1988-08-11","0.00","83","90","76"
"CHM00054511","BEIJING, CH","1988-08-12","0.00","81","85","77"
"CHM00054511","BEIJING, CH","1988-08-13","0.22","72","82","69"
"CHM00054511","BEIJING, CH","1988-08-14","1.63","69","70","67"
"CHM00054511","BEIJING, CH","1988-08-15","0.15","69","73","67"
"CHM00054511","BEIJING, CH","1988-08-16","0.20","70","77","67"
"CHM00054511","BEIJING, CH","1988-08-17","0.00","76","85","67"
"CHM00054511","BEIJING, CH","1988-08-18","0.00","78","87","71"
"CHM00054511","BEIJING, CH","1988-08-19","0.00","77","83","72"
"CHM00054511","BEIJING, CH","1988-08-20","0.20","77","86","69"
"CHM00054511","BEIJING, CH","1988-08-21","0.00","75","84","65"
"CHM00054511","BEIJING, CH","1988-08-22","0.00","75","85","65"
"CHM00054511","BEIJING, CH","1988-08-23","0.00","76","83","68"
"CHM00054511","BEIJING, CH","1988-08-24","0.00","73","85","60"
"CHM00054511","BEIJING, CH","1988-08-25","0.00","74","83","65"
"CHM00054511","BEIJING, CH","1988-08-26","0.42","71","81","67"
"CHM00054511","BEIJING, CH","1988-08-27","0.00","73","82","63"
"CHM00054511","BEIJING, CH","1988-08-28","0.00","74","86","63"
"CHM00054511","BEIJING, CH","1988-08-29","0.00","76","88","64"
"CHM00054511","BEIJING, CH","1988-08-30","0.00","78","88","68"
"CHM00054511","BEIJING, CH","1988-08-31","0.00","74","81","71"
"CHM00054511","BEIJING, CH","1988-09-01","0.20","72","80","67"
"CHM00054511","BEIJING, CH","1988-09-02","0.07","74","83","70"
"CHM00054511","BEIJING, CH","1988-09-03","0.56","69","75","64"
"CHM00054511","BEIJING, CH","1988-09-04","0.00","70","80","61"
"CHM00054511","BEIJING, CH","1988-09-05","0.00","73","84","63"
"CHM00054511","BEIJING, CH","1988-09-06","0.30","73","83","66"
"CHM00054511","BEIJING, CH","1988-09-07","0.00","76","87","67"
"CHM00054511","BEIJING, CH","1988-09-08","0.00","76","88","62"
"CHM00054511","BEIJING, CH","1988-09-09","0.33","69","81","66"
"CHM00054511","BEIJING, CH","1988-09-10","0.19","69","80","63"
"CHM00054511","BEIJING, CH","1988-09-11","0.00","72","86","59"
"CHM00054511","BEIJING, CH","1988-09-12","0.00","73","87","60"
"CHM00054511","BEIJING, CH","1988-09-13","0.00","73","84","63"
"CHM00054511","BEIJING, CH","1988-09-14","0.24","68","76","65"
"CHM00054511","BEIJING, CH","1988-09-15","0.00","69","77","62"
"CHM00054511","BEIJING, CH","1988-09-16","0.00","67","71","63"
"CHM00054511","BEIJING, CH","1988-09-17","0.01","71","78","65"
"CHM00054511","BEIJING, CH","1988-09-18","0.02","67","73","63"
"CHM00054511","BEIJING, CH","1988-09-19","0.00","69","80","60"
"CHM00054511","BEIJING, CH","1988-09-20","0.00","68","83","53"
"CHM00054511","BEIJING, CH","1988-09-21","0.00","71","86","55"
"CHM00054511","BEIJING, CH","1988-09-22","0.00","71","85","56"
"CHM00054511","BEIJING, CH","1988-09-23","0.00","69","80","62"
"CHM00054511","BEIJING, CH","1988-09-24","0.00","70","80","60"
"CHM00054511","BEIJING, CH","1988-09-25","0.00","68","78","61"
"CHM00054511","BEIJING, CH","1988-09-26","0.00","67","79","56"
"CHM00054511","BEIJING, CH","1988-09-27","0.00","67","78","61"
"CHM00054511","BEIJING, CH","1988-09-28","0.00","67","76","61"
"CHM00054511","BEIJING, CH","1988-09-29","0.00","67","72","61"
"CHM00054511","BEIJING, CH","1988-09-30","0.00","66","74","61"
"CHM00054511","BEIJING, CH","1988-10-01","0.00","61","66","58"
"CHM00054511","BEIJING, CH","1988-10-02","0.05","59","63","56"
"CHM00054511","BEIJING, CH","1988-10-03","0.00","65","75","57"
"CHM00054511","BEIJING, CH","1988-10-04","0.73","58","67","53"
"CHM00054511","BEIJING, CH","1988-10-05","0.00","57","71","45"
"CHM00054511","BEIJING, CH","1988-10-06","0.00","61","77","46"
"CHM00054511","BEIJING, CH","1988-10-07","0.00","61","75","48"
"CHM00054511","BEIJING, CH","1988-10-08","0.00","63","76","53"
"CHM00054511","BEIJING, CH","1988-10-09","0.00","65","81","50"
"CHM00054511","BEIJING, CH","1988-10-10","0.00","68","79","60"
"CHM00054511","BEIJING, CH","1988-10-11","0.05","63","69","58"
"CHM00054511","BEIJING, CH","1988-10-12","0.00","54","60","47"
"CHM00054511","BEIJING, CH","1988-10-13","0.00","53","66","37"
"CHM00054511","BEIJING, CH","1988-10-14","0.00","54","73","42"
"CHM00054511","BEIJING, CH","1988-10-15","0.00","56","71","42"
"CHM00054511","BEIJING, CH","1988-10-16","0.00","58","71","47"
"CHM00054511","BEIJING, CH","1988-10-17","0.00","60","71","46"
"CHM00054511","BEIJING, CH","1988-10-18","0.00","56","74","42"
"CHM00054511","BEIJING, CH","1988-10-19","0.00","56","62","51"
"CHM00054511","BEIJING, CH","1988-10-20","0.00","60","74","52"
"CHM00054511","BEIJING, CH","1988-10-21","0.00","62","73","45"
"CHM00054511","BEIJING, CH","1988-10-22","0.00","56","70","44"
"CHM00054511","BEIJING, CH","1988-10-23","0.06","53","58","51"
"CHM00054511","BEIJING, CH","1988-10-24","0.00","52","65","42"
"CHM00054511","BEIJING, CH","1988-10-25","0.00","56","68","44"
"CHM00054511","BEIJING, CH","1988-10-26","0.00","59","64","56"
"CHM00054511","BEIJING, CH","1988-10-27","0.00","54","63","49"
"CHM00054511","BEIJING, CH","1988-10-28","0.00","52","63","39"
"CHM00054511","BEIJING, CH","1988-10-29","0.00","46","58","37"
"CHM00054511","BEIJING, CH","1988-10-30","0.00","47","58","40"
"CHM00054511","BEIJING, CH","1988-10-31","0.00","51","69","40"
"CHM00054511","BEIJING, CH","1988-11-01","0.00","50","58","43"
"CHM00054511","BEIJING, CH","1988-11-02","0.00","53","65","41"
"CHM00054511","BEIJING, CH","1988-11-03","0.00","54","66","41"
"CHM00054511","BEIJING, CH","1988-11-04","0.00","55","68","40"
"CHM00054511","BEIJING, CH","1988-11-05","0.00","50","64","38"
"CHM00054511","BEIJING, CH","1988-11-06","0.00","53","68","37"
"CHM00054511","BEIJING, CH","1988-11-07","0.00","48","60","37"
"CHM00054511","BEIJING, CH","1988-11-08","0.00","49","67","38"
"CHM00054511","BEIJING, CH","1988-11-09","0.00","41","53","35"
"CHM00054511","BEIJING, CH","1988-11-10","0.00","46","56","39"
"CHM00054511","BEIJING, CH","1988-11-11","0.00","52","63","39"
"CHM00054511","BEIJING, CH","1988-11-12","0.00","55","65","41"
"CHM00054511","BEIJING, CH","1988-11-13","0.00","48","55","42"
"CHM00054511","BEIJING, CH","1988-11-14","0.00","42","51","35"
"CHM00054511","BEIJING, CH","1988-11-15","0.00","42","49","37"
"CHM00054511","BEIJING, CH","1988-11-16","0.00","42","53","32"
"CHM00054511","BEIJING, CH","1988-11-17","0.00","40","52","28"
"CHM00054511","BEIJING, CH","1988-11-18","0.00","41","51","31"
"CHM00054511","BEIJING, CH","1988-11-19","0.00","41","50","33"
"CHM00054511","BEIJING, CH","1988-11-20","0.00","44","55","32"
"CHM00054511","BEIJING, CH","1988-11-21","0.00","40","50","32"
"CHM00054511","BEIJING, CH","1988-11-22","0.00","42","48","35"
"CHM00054511","BEIJING, CH","1988-11-23","0.00","35","42","30"
"CHM00054511","BEIJING, CH","1988-11-24","0.00","33","44","25"
"CHM00054511","BEIJING, CH","1988-11-25","0.00","36","43","29"
"CHM00054511","BEIJING, CH","1988-11-26","0.00","39","49","30"
"CHM00054511","BEIJING, CH","1988-11-27","0.00","43","50","36"
"CHM00054511","BEIJING, CH","1988-11-28","0.00","39","46","29"
"CHM00054511","BEIJING, CH","1988-11-29","0.00","36","51","26"
"CHM00054511","BEIJING, CH","1988-11-30","0.00","41","55","28"
"CHM00054511","BEIJING, CH","1988-12-01","0.00","41","51","32"
"CHM00054511","BEIJING, CH","1988-12-02","0.00","38","51","27"
"CHM00054511","BEIJING, CH","1988-12-03","0.00","39","46","30"
"CHM00054511","BEIJING, CH","1988-12-04","0.00","35","42","30"
"CHM00054511","BEIJING, CH","1988-12-05","0.00","32","43","21"
"CHM00054511","BEIJING, CH","1988-12-06","0.00","33","43","25"
"CHM00054511","BEIJING, CH","1988-12-07","0.00","41","52","28"
"CHM00054511","BEIJING, CH","1988-12-08","0.00","36","46","33"
"CHM00054511","BEIJING, CH","1988-12-09","0.00","31","38","22"
"CHM00054511","BEIJING, CH","1988-12-10","0.00","33","41","26"
"CHM00054511","BEIJING, CH","1988-12-11","0.00","34","45","27"
"CHM00054511","BEIJING, CH","1988-12-12","0.00","37","50","27"
"CHM00054511","BEIJING, CH","1988-12-13","0.00","31","40","24"
"CHM00054511","BEIJING, CH","1988-12-14","0.00","24","31","18"
"CHM00054511","BEIJING, CH","1988-12-15","0.00","22","30","17"
"CHM00054511","BEIJING, CH","1988-12-16","0.00","27","39","16"
"CHM00054511","BEIJING, CH","1988-12-17","0.00","27","41","15"
"CHM00054511","BEIJING, CH","1988-12-18","0.00","27","34","21"
"CHM00054511","BEIJING, CH","1988-12-19","0.00","30","48","18"
"CHM00054511","BEIJING, CH","1988-12-20","0.00","34","39","30"
"CHM00054511","BEIJING, CH","1988-12-21","0.00","31","38","27"
"CHM00054511","BEIJING, CH","1988-12-22","0.00","32","36","26"
"CHM00054511","BEIJING, CH","1988-12-23","0.00","34","41","27"
"CHM00054511","BEIJING, CH","1988-12-24","0.00","30","37","25"
"CHM00054511","BEIJING, CH","1988-12-25","0.00","29","39","21"
"CHM00054511","BEIJING, CH","1988-12-26","0.00","29","39","20"
"CHM00054511","BEIJING, CH","1988-12-27","0.00","33","40","24"
"CHM00054511","BEIJING, CH","1988-12-28","0.00","28","32","23"
"CHM00054511","BEIJING, CH","1988-12-29","0.02","27","31","23"
"CHM00054511","BEIJING, CH","1988-12-30","0.00","28","33","22"
"CHM00054511","BEIJING, CH","1988-12-31","0.00","27","38","21"
"CHM00054511","BEIJING, CH","1989-01-01","0.00","24","30","17"
"CHM00054511","BEIJING, CH","1989-01-02","0.00","26","38","17"
"CHM00054511","BEIJING, CH","1989-01-03","0.00","30","42","20"
"CHM00054511","BEIJING, CH","1989-01-04","0.00","28","40","18"
"CHM00054511","BEIJING, CH","1989-01-05","0.07","29","31","25"
"CHM00054511","BEIJING, CH","1989-01-06","0.24","30","31","29"
"CHM00054511","BEIJING, CH","1989-01-07","0.00","30","43","17"
"CHM00054511","BEIJING, CH","1989-01-08","0.00","34","42","28"
"CHM00054511","BEIJING, CH","1989-01-09","0.00","35","45","27"
"CHM00054511","BEIJING, CH","1989-01-10","0.00","33","37","31"
"CHM00054511","BEIJING, CH","1989-01-11","0.00","29","33","26"
"CHM00054511","BEIJING, CH","1989-01-12","0.00","24","32","19"
"CHM00054511","BEIJING, CH","1989-01-13","0.00","26","35","15"
"CHM00054511","BEIJING, CH","1989-01-14","0.00","24","31","18"
"CHM00054511","BEIJING, CH","1989-01-15","0.00","24","37","13"
"CHM00054511","BEIJING, CH","1989-01-16","0.00","27","42","17"
"CHM00054511","BEIJING, CH","1989-01-17","0.00","26","34","18"
"CHM00054511","BEIJING, CH","1989-01-18","0.00","25","34","17"
"CHM00054511","BEIJING, CH","1989-01-19","0.00","28","44","18"
"CHM00054511","BEIJING, CH","1989-01-20","0.00","32","45","23"
"CHM00054511","BEIJING, CH","1989-01-21","0.00","33","46","22"
"CHM00054511","BEIJING, CH","1989-01-22","0.00","29","33","26"
"CHM00054511","BEIJING, CH","1989-01-23","0.00","31","39","23"
"CHM00054511","BEIJING, CH","1989-01-24","0.00","27","35","22"
"CHM00054511","BEIJING, CH","1989-01-25","0.00","32","44","22"
"CHM00054511","BEIJING, CH","1989-01-26","0.00","26","36","20"
"CHM00054511","BEIJING, CH","1989-01-27","0.00","24","34","18"
"CHM00054511","BEIJING, CH","1989-01-28","0.00","24","36","12"
"CHM00054511","BEIJING, CH","1989-01-29","0.00","26","37","17"
"CHM00054511","BEIJING, CH","1989-01-30","0.00","29","39","19"
"CHM00054511","BEIJING, CH","1989-01-31","0.00","34","40","30"
"CHM00054511","BEIJING, CH","1989-02-01","0.00","33","39","28"
"CHM00054511","BEIJING, CH","1989-02-02","0.00","31","42","22"
"CHM00054511","BEIJING, CH","1989-02-03","0.00","30","43","19"
"CHM00054511","BEIJING, CH","1989-02-04","0.00","30","38","24"
"CHM00054511","BEIJING, CH","1989-02-05","0.00","30","44","20"
"CHM00054511","BEIJING, CH","1989-02-06","0.00","34","44","22"
"CHM00054511","BEIJING, CH","1989-02-07","0.00","35","39","30"
"CHM00054511","BEIJING, CH","1989-02-08","0.00","38","47","29"
"CHM00054511","BEIJING, CH","1989-02-09","0.00","34","42","29"
"CHM00054511","BEIJING, CH","1989-02-10","0.00","35","52","22"
"CHM00054511","BEIJING, CH","1989-02-11","0.00","39","52","28"
"CHM00054511","BEIJING, CH","1989-02-12","0.00","42","51","35"
"CHM00054511","BEIJING, CH","1989-02-13","0.00","38","51","24"
"CHM00054511","BEIJING, CH","1989-02-14","0.00","34","43","27"
"CHM00054511","BEIJING, CH","1989-02-15","0.00","36","50","27"
"CHM00054511","BEIJING, CH","1989-02-16","0.00","39","45","34"
"CHM00054511","BEIJING, CH","1989-02-17","0.00","36","43","32"
"CHM00054511","BEIJING, CH","1989-02-18","0.00","33","43","25"
"CHM00054511","BEIJING, CH","1989-02-19","0.00","32","38","27"
"CHM00054511","BEIJING, CH","1989-02-20","0.00","33","40","29"
"CHM00054511","BEIJING, CH","1989-02-21","0.00","29","38","21"
"CHM00054511","BEIJING, CH","1989-02-22","0.00","32","42","19"
"CHM00054511","BEIJING, CH","1989-02-23","0.00","36","46","24"
